championId,win,ban,version
117,1,2,8.8
13,1,29,8.8
3,0,145,8.8
64,1,-1,8.8
202,0,76,8.7
24,0,25,8.7
236,0,30,8.7
163,1,27,8.7
51,1,25,8.7
41,0,39,8.7
72,0,27,8.7
89,0,13,8.7
53,1,145,8.7
39,0,114,8.7
12,0,41,8.7
28,1,145,8.7
48,0,76,8.7
12,0,13,8.7
25,0,-1,8.7
2,0,-1,8.7
498,1,25,8.7
105,0,136,8.7
201,0,164,8.7
7,0,48,8.8
202,1,13,8.8
81,1,91,8.8
150,1,72,8.8
40,0,25,8.8
69,1,-1,8.8
25,1,164,8.8
164,1,30,8.8
50,1,13,8.8
18,0,105,8.8
43,0,-1,8.8
164,1,498,8.8
201,1,157,8.8
201,1,25,8.8
223,1,25,8.8
497,0,40,8.8
41,1,38,8.7
202,1,41,8.7
54,0,421,8.8
201,0,2,8.8
223,0,-1,8.8
136,0,25,8.8
24,0,121,8.7
43,0,-1,8.7
23,1,121,8.7
163,0,145,8.7
98,0,164,8.7
18,0,81,8.7
145,0,121,8.7
5,1,2,8.7
27,1,76,8.7
157,0,39,8.7
121,0,25,8.6
50,0,497,8.6
498,1,12,8.6
64,0,13,8.6
113,1,72,8.6
164,1,13,8.6
56,0,145,8.6
81,0,2,8.6
498,1,55,8.6
31,0,2,8.6
85,1,76,8.6
163,1,50,8.5
122,0,266,8.5
5,0,121,8.5
50,1,223,8.5
201,0,268,8.5
22,1,81,8.5
69,0,498,8.5
98,0,72,8.5
121,0,28,8.5
154,1,164,8.5
51,0,497,8.5
223,1,3,8.5
14,0,50,8.5
163,0,50,8.5
14,1,69,8.5
114,1,12,8.5
113,0,223,8.5
51,0,-1,8.5
13,1,27,8.5
121,0,50,8.5
113,0,13,8.5
223,0,121,8.5
223,0,121,8.5
76,1,38,8.5
154,0,498,8.5
59,0,121,8.5
13,1,41,8.5
134,1,498,8.5
223,1,-1,8.5
136,1,76,8.5
145,0,51,8.5
164,0,223,8.5
105,0,13,8.5
13,1,497,8.5
223,1,13,8.5
104,1,28,8.5
13,1,58,8.5
5,0,268,8.5
26,0,-1,8.5
54,0,76,8.5
110,1,81,8.5
201,1,497,8.5
43,0,19,8.5
110,1,2,8.5
50,0,2,8.5
126,1,76,8.5
81,1,72,8.5
76,0,223,8.5
150,1,38,8.5
201,1,-1,8.5
110,1,28,8.5
77,1,164,8.5
41,1,-1,8.5
22,1,-1,8.5
163,1,-1,8.5
31,0,13,8.5
164,1,3,8.5
81,0,75,8.5
81,0,268,8.5
16,1,150,8.5
110,0,24,8.5
18,0,163,8.5
223,1,154,8.5
110,1,55,8.5
5,0,14,8.5
497,0,28,8.5
27,1,145,8.5
432,1,268,8.5
12,0,3,8.5
110,0,38,8.5
201,0,50,8.5
15,0,145,8.5
110,0,41,8.5
113,1,28,8.5
110,1,498,8.5
98,0,114,8.5
12,0,164,8.5
14,1,110,8.5
50,0,4,8.5
40,1,50,8.5
3,1,-1,8.5
81,0,268,8.5
41,0,-1,8.5
18,0,55,8.5
4,0,-1,8.5
122,0,164,8.5
41,0,51,8.5
42,1,-1,8.5
498,0,-1,8.5
497,0,51,8.5
114,0,497,8.5
26,1,38,8.5
2,1,76,8.5
110,0,81,8.5
96,1,72,8.5
110,0,44,8.5
3,1,223,8.5
51,0,-1,8.5
223,0,121,8.5
110,0,498,8.5
14,1,24,8.5
201,0,110,8.5
412,0,27,8.5
42,1,164,8.5
412,0,76,8.4
81,0,4,8.4
98,1,223,8.4
266,1,28,8.4
3,0,2,8.4
43,0,3,8.4
8,1,498,8.4
25,1,154,8.4
43,0,13,8.4
497,1,55,8.4
268,1,-1,8.4
268,0,121,8.4
42,1,27,8.4
24,1,-1,8.8
516,1,48,8.8
113,0,498,8.6
12,0,50,8.6
114,0,145,8.6
112,0,145,8.6
38,0,50,8.6
3,0,223,8.6
51,0,121,8.6
2,1,13,8.6
2,1,145,8.6
12,0,-1,8.6
201,0,81,8.6
114,1,497,8.6
81,0,51,8.6
164,0,122,8.6
51,0,121,8.6
110,1,498,8.6
150,0,3,8.6
81,0,29,8.6
81,1,223,8.6
142,1,121,8.5
110,1,69,8.5
268,1,498,8.5
51,1,164,8.5
76,0,114,8.5
3,0,163,8.5
2,0,121,8.5
41,1,72,8.5
201,1,-1,8.5
498,0,76,8.5
60,0,154,8.5
2,0,163,8.5
121,0,223,8.5
164,0,117,8.5
39,1,121,8.5
81,0,121,8.5
114,1,268,8.5
13,0,41,8.5
8,0,121,8.5
24,1,223,8.5
2,0,223,8.5
50,0,164,8.5
15,0,498,8.5
51,1,164,8.8
41,0,121,8.8
23,0,41,8.8
4,0,9,8.8
202,1,105,8.8
20,1,38,8.8
24,0,145,8.7
69,0,41,8.7
3,0,5,8.7
164,0,-1,8.7
89,1,164,8.7
136,1,268,8.7
142,1,2,8.7
50,0,29,8.7
268,1,50,8.7
142,1,2,8.7
121,1,86,8.7
79,1,25,8.7
24,0,9,8.7
51,1,13,8.7
114,0,41,8.7
201,0,145,8.6
40,0,69,8.6
113,1,2,8.6
26,1,223,8.6
43,1,121,8.6
498,0,86,8.6
13,0,86,8.6
164,0,50,8.6
72,0,497,8.6
14,1,-1,8.6
13,1,86,8.6
4,1,12,8.6
41,1,145,8.6
59,0,50,8.6
81,1,33,8.6
14,0,121,8.6
201,0,72,8.6
50,1,3,8.6
497,0,41,8.6
14,1,24,8.6
238,0,86,8.6
238,1,-1,8.6
64,0,13,8.6
121,1,81,8.6
89,1,86,8.6
24,1,13,8.6
43,1,13,8.6
68,0,13,8.8
40,1,-1,8.8
497,1,7,8.8
154,1,7,8.8
267,0,13,8.8
56,1,41,8.8
41,0,76,8.8
48,0,25,8.8
51,0,5,8.8
39,0,2,8.8
412,1,39,8.8
25,1,121,8.8
69,1,145,8.8
48,1,121,8.8
64,0,24,8.8
145,1,157,8.8
105,1,497,8.8
19,1,39,8.8
164,1,145,8.8
202,0,114,8.8
48,0,121,8.8
114,0,145,8.7
497,0,5,8.7
76,1,39,8.7
201,1,142,8.7
15,1,76,8.7
43,0,39,8.7
81,1,51,8.7
72,0,498,8.7
4,0,164,8.7
223,1,2,8.7
117,0,14,8.7
498,1,39,8.7
145,0,-1,8.7
121,1,145,8.7
497,1,13,8.7
163,1,69,8.7
164,1,121,8.7
13,1,24,8.7
498,1,164,8.7
25,1,145,8.7
51,1,28,8.7
145,0,30,8.7
69,1,76,8.7
13,1,-1,8.7
412,1,5,8.7
25,1,5,8.7
51,0,16,8.7
81,0,41,8.7
69,1,121,8.7
114,1,164,8.7
498,0,5,8.7
14,0,498,8.7
76,0,13,8.7
42,0,497,8.7
40,1,38,8.7
164,1,223,8.7
27,0,121,8.8
8,1,164,8.8
202,0,2,8.8
9,0,5,8.8
421,0,7,8.8
121,0,145,8.8
141,1,5,8.8
40,1,28,8.8
121,0,81,8.8
58,1,41,8.8
43,1,164,8.8
497,0,114,8.8
43,0,145,8.8
145,0,81,8.8
13,1,164,8.8
497,0,145,8.8
114,1,25,8.8
13,0,145,8.8
64,0,164,8.8
5,1,412,8.8
121,0,2,8.8
223,1,5,8.8
18,1,24,8.8
8,1,51,8.8
14,0,7,8.8
114,0,201,8.8
43,0,41,8.8
27,1,121,8.8
48,0,7,8.8
44,0,25,8.8
64,0,-1,8.8
105,0,39,8.8
25,0,-1,8.8
64,0,145,8.8
9,1,81,8.8
55,0,25,8.8
150,0,145,8.7
64,0,3,8.7
12,0,142,8.7
2,1,50,8.7
497,1,-1,8.7
5,0,145,8.7
164,1,145,8.7
120,0,-1,8.7
164,1,-1,8.7
50,0,498,8.7
16,1,12,8.7
25,0,51,8.7
163,0,13,8.7
12,1,25,8.7
13,1,121,8.7
39,1,240,8.7
245,1,498,8.7
3,1,-1,8.7
51,0,497,8.7
50,1,23,8.7
121,0,13,8.7
78,0,25,8.7
27,1,7,8.8
38,0,145,8.8
223,0,105,8.8
98,0,13,8.7
164,1,81,8.7
13,1,-1,8.7
41,0,39,8.7
90,1,-1,8.7
41,0,-1,8.7
24,1,-1,8.7
43,1,25,8.7
119,0,81,8.7
58,0,145,8.7
12,1,48,8.7
142,0,18,8.7
42,1,-1,8.7
4,0,-1,8.7
114,0,-1,8.7
12,1,35,8.7
89,1,25,8.7
12,1,25,8.7
164,1,-1,8.7
89,1,76,8.7
238,1,145,8.7
12,0,145,8.7
8,0,76,8.6
13,0,8,8.6
497,0,-1,8.6
516,1,28,8.6
81,0,497,8.6
41,1,13,8.6
41,1,114,8.6
12,1,41,8.6
136,0,-1,8.6
8,0,28,8.6
11,1,-1,8.6
64,1,41,8.6
8,1,223,8.6
61,1,-1,8.6
3,1,2,8.6
106,0,497,8.6
516,0,498,8.6
15,0,81,8.6
98,1,8,8.6
164,1,24,8.6
98,1,223,8.6
268,1,28,8.6
113,1,223,8.6
112,0,8,8.6
24,1,4,8.6
14,0,4,8.6
81,0,14,8.6
19,1,113,8.6
51,0,238,8.6
35,1,122,8.6
8,0,498,8.6
105,0,51,8.6
164,1,497,8.6
64,0,157,8.6
69,0,33,8.6
24,0,498,8.6
2,1,7,8.6
64,1,121,8.6
14,0,122,8.6
64,0,4,8.6
86,1,34,8.6
412,0,114,8.6
245,1,121,8.6
498,0,122,8.6
40,1,5,8.7
23,1,24,8.7
13,1,142,8.7
222,0,39,8.7
114,1,121,8.6
89,1,223,8.6
3,1,266,8.6
8,0,5,8.6
202,1,24,8.6
41,1,58,8.6
51,0,16,8.6
69,1,121,8.6
4,1,41,8.6
69,1,164,8.6
54,0,14,8.6
4,1,76,8.6
3,0,2,8.6
2,1,50,8.6
50,0,24,8.6
121,1,163,8.6
41,0,498,8.6
201,1,2,8.6
268,1,41,8.6
25,0,41,8.6
202,1,163,8.6
27,0,114,8.6
51,1,163,8.6
113,0,50,8.6
102,0,201,8.6
201,0,50,8.6
81,1,50,8.5
202,0,163,8.5
161,0,-1,8.5
69,0,-1,8.5
498,1,163,8.5
497,0,164,8.5
2,0,-1,8.5
113,0,2,8.5
201,1,14,8.5
268,0,50,8.5
41,1,113,8.5
121,1,13,8.5
164,1,41,8.5
3,0,223,8.5
13,0,2,8.5
14,1,223,8.5
114,0,41,8.5
81,1,41,8.5
498,0,163,8.5
157,0,223,8.5
412,0,2,8.5
154,1,163,8.5
267,0,38,8.5
59,1,268,8.5
223,0,498,8.5
3,0,8,8.5
201,0,163,8.5
41,1,72,8.5
28,1,-1,8.8
164,1,25,8.8
202,0,41,8.8
127,1,48,8.8
12,0,50,8.7
412,0,25,8.7
25,0,39,8.7
13,0,145,8.7
81,0,145,8.7
51,0,76,8.7
110,0,497,8.7
64,0,145,8.7
201,1,7,8.7
98,1,266,8.7
27,1,5,8.7
69,0,164,8.7
43,0,30,8.7
164,0,24,8.7
126,1,13,8.7
516,1,164,8.7
38,0,13,8.7
2,0,13,8.7
81,1,136,8.7
51,0,145,8.7
202,0,50,8.7
27,1,145,8.7
223,0,24,8.7
8,1,41,8.7
25,0,33,8.7
104,1,145,8.7
39,1,164,8.7
51,1,121,8.7
40,0,114,8.7
497,1,39,8.7
27,0,121,8.7
51,0,145,8.7
164,1,39,8.7
498,0,50,8.7
17,0,39,8.7
113,1,39,8.7
39,1,24,8.7
223,0,76,8.7
13,1,498,8.6
497,0,13,8.6
157,0,76,8.6
164,1,223,8.6
2,0,121,8.6
5,1,51,8.6
163,1,145,8.6
154,0,164,8.6
5,1,13,8.6
223,1,25,8.8
76,1,25,8.8
25,0,164,8.7
80,1,157,8.7
40,1,16,8.7
98,0,39,8.7
6,1,28,8.7
498,0,421,8.7
8,0,69,8.7
89,0,2,8.7
40,0,5,8.7
39,0,268,8.7
50,1,39,8.7
164,1,86,8.7
81,0,154,8.7
18,0,145,8.7
25,0,164,8.7
8,0,145,8.6
69,1,145,8.6
268,0,121,8.6
45,1,50,8.6
202,0,50,8.6
113,1,145,8.6
163,1,142,8.6
24,0,142,8.6
92,0,50,8.6
27,1,76,8.6
76,1,121,8.5
13,1,50,8.5
50,0,13,8.5
164,1,72,8.5
412,1,113,8.5
76,1,14,8.5
154,0,13,8.5
72,1,121,8.5
41,0,-1,8.5
497,1,-1,8.5
18,0,98,8.5
51,0,76,8.5
81,0,110,8.5
50,1,150,8.5
163,0,497,8.5
51,1,498,8.5
142,0,4,8.8
27,1,2,8.8
12,1,121,8.8
76,1,39,8.8
497,1,13,8.8
25,0,7,8.8
412,0,145,8.7
64,0,145,8.7
150,0,121,8.7
51,0,3,8.7
201,0,164,8.7
498,1,5,8.7
266,1,121,8.7
58,1,145,8.7
164,1,145,8.7
268,1,121,8.7
110,1,-1,8.7
39,1,13,8.7
69,0,28,8.7
12,1,13,8.7
498,1,2,8.7
8,0,145,8.6
12,1,498,8.6
6,1,28,8.6
41,0,76,8.6
58,1,497,8.6
163,0,2,8.6
72,1,498,8.6
497,0,2,8.6
202,0,145,8.6
72,0,53,8.6
164,0,53,8.6
16,0,145,8.8
16,1,105,8.8
58,1,223,8.8
2,0,13,8.8
81,0,41,8.8
69,1,28,8.8
18,1,201,8.8
5,0,25,8.7
8,1,121,8.7
203,1,223,8.6
105,0,497,8.6
13,0,497,8.6
18,0,81,8.6
268,0,2,8.6
12,0,-1,8.6
113,1,13,8.6
44,0,-1,8.6
25,1,154,8.6
222,0,497,8.5
81,0,2,8.5
81,1,29,8.5
50,0,2,8.5
24,0,41,8.5
121,0,-1,8.5
114,0,13,8.5
3,0,121,8.5
145,0,497,8.5
105,1,38,8.5
421,1,497,8.5
110,0,41,8.5
498,1,164,8.5
31,1,497,8.5
50,1,14,8.5
76,1,72,8.5
110,0,113,8.5
69,1,121,8.4
68,1,3,8.4
18,1,14,8.4
14,1,38,8.4
3,1,-1,8.4
3,1,13,8.4
8,0,145,8.8
114,0,-1,8.7
145,0,39,8.7
5,0,2,8.7
150,1,5,8.7
25,0,145,8.7
113,0,28,8.7
114,0,121,8.7
157,1,113,8.7
81,0,99,8.7
13,0,-1,8.7
126,1,145,8.7
126,0,-1,8.7
64,1,145,8.6
18,1,-1,8.6
150,0,164,8.6
150,0,8,8.6
105,1,64,8.6
59,1,223,8.6
245,1,5,8.6
110,1,76,8.6
141,1,8,8.6
122,1,68,8.6
72,1,142,8.6
223,0,142,8.6
25,0,76,8.6
14,0,41,8.6
48,0,429,8.6
2,0,136,8.6
164,0,2,8.6
154,1,50,8.6
25,1,50,8.6
14,1,164,8.6
45,0,13,8.6
114,1,223,8.6
105,0,164,8.6
24,0,14,8.6
30,1,223,8.6
44,1,76,8.6
51,1,72,8.6
14,0,121,8.6
35,0,223,8.6
112,0,223,8.6
59,0,268,8.6
245,1,78,8.6
27,1,122,8.6
51,0,2,8.6
50,0,114,8.6
110,1,145,8.6
40,0,28,8.6
89,0,16,8.6
154,0,76,8.6
245,1,145,8.6
12,1,41,8.6
163,0,86,8.6
78,0,121,8.6
43,0,236,8.6
34,1,30,8.5
267,1,497,8.5
12,0,76,8.5
114,0,51,8.5
38,0,498,8.5
121,0,76,8.5
55,0,-1,8.5
56,1,164,8.8
48,0,76,8.8
81,1,7,8.8
497,1,145,8.8
81,0,7,8.8
110,0,51,8.8
76,0,39,8.8
136,1,13,8.8
145,0,164,8.8
64,1,13,8.8
223,0,142,8.8
497,1,145,8.8
81,1,-1,8.8
48,0,13,8.8
60,0,28,8.8
98,1,121,8.8
8,0,39,8.8
98,0,13,8.8
112,0,498,8.8
39,0,25,8.8
40,0,76,8.8
202,1,25,8.8
150,1,25,8.8
498,0,145,8.8
154,1,13,8.8
7,1,13,8.8
202,1,25,8.8
12,0,145,8.8
5,1,13,8.8
15,0,145,8.8
15,1,13,8.8
150,1,5,8.8
51,1,-1,8.8
41,0,164,8.8
268,1,12,8.8
39,1,121,8.8
5,1,163,8.8
432,1,28,8.8
104,1,41,8.8
150,1,497,8.8
498,0,145,8.8
121,1,41,8.8
48,1,22,8.8
497,0,121,8.8
38,1,164,8.8
51,0,145,8.7
81,1,35,8.7
81,0,145,8.7
51,1,25,8.7
23,0,163,8.7
12,0,13,8.7
498,0,154,8.7
145,0,164,8.7
223,0,136,8.7
72,0,-1,8.7
202,0,-1,8.7
69,0,145,8.7
50,0,121,8.7
412,1,154,8.7
34,1,36,8.7
31,1,41,8.7
58,0,5,8.7
498,1,51,8.7
498,0,41,8.7
81,1,28,8.7
25,1,-1,8.7
498,1,516,8.7
43,1,12,8.7
432,0,163,8.7
497,1,41,8.7
238,0,164,8.7
420,0,136,8.7
412,0,13,8.7
121,0,164,8.7
141,1,41,8.7
43,1,41,8.7
497,1,145,8.7
43,1,-1,8.8
18,1,69,8.8
105,0,13,8.7
51,1,266,8.7
8,1,114,8.7
157,0,164,8.7
51,1,105,8.7
202,1,41,8.7
48,1,105,8.7
50,0,38,8.7
51,1,76,8.7
2,0,120,8.7
126,0,-1,8.6
31,1,50,8.6
121,0,76,8.6
12,1,25,8.6
163,1,223,8.6
48,0,69,8.6
89,0,16,8.8
3,1,63,8.8
59,1,13,8.8
8,1,114,8.8
122,1,223,8.8
154,1,25,8.8
54,0,-1,8.8
81,0,50,8.6
113,0,41,8.6
5,0,268,8.6
19,1,268,8.6
81,1,145,8.6
8,1,2,8.6
164,0,142,8.6
72,0,76,8.6
164,1,24,8.6
110,0,136,8.5
101,0,41,8.5
69,1,28,8.5
16,1,98,8.5
68,0,223,8.5
40,1,-1,8.5
412,1,121,8.5
114,1,24,8.5
16,0,41,8.5
41,1,145,8.5
201,0,163,8.5
412,1,121,8.5
98,0,121,8.5
2,1,13,8.5
27,0,498,8.5
28,1,150,8.5
15,0,110,8.5
40,0,145,8.5
8,1,24,8.5
63,1,80,8.5
56,0,76,8.5
2,0,28,8.5
38,0,76,8.5
223,0,41,8.5
28,1,13,8.5
12,0,164,8.5
236,0,164,8.5
11,0,223,8.5
164,1,-1,8.5
8,0,150,8.5
12,1,14,8.5
81,0,8,8.5
498,0,201,8.5
101,1,164,8.5
101,0,-1,8.5
19,0,164,8.5
69,0,121,8.5
497,0,163,8.5
81,1,12,8.5
202,1,497,8.5
110,0,13,8.5
2,1,72,8.5
432,1,89,8.5
110,0,121,8.5
80,0,164,8.5
245,1,-1,8.5
114,1,14,8.5
12,0,498,8.5
245,1,38,8.5
114,1,98,8.5
30,1,81,8.5
110,0,38,8.5
154,0,3,8.5
48,0,35,8.5
27,1,14,8.5
51,1,38,8.5
68,1,164,8.5
28,1,14,8.4
143,1,164,8.4
81,1,8,8.4
223,0,164,8.4
2,1,40,8.4
12,1,121,8.4
7,0,13,8.4
40,1,497,8.4
25,0,41,8.4
81,0,72,8.4
164,1,3,8.4
96,0,121,8.4
154,1,498,8.4
78,0,14,8.4
126,1,154,8.4
245,0,13,8.4
113,0,107,8.4
33,0,76,8.4
3,0,55,8.4
4,0,121,8.4
91,1,41,8.4
24,1,497,8.4
28,1,41,8.4
81,0,150,8.4
84,1,121,8.4
98,0,50,8.4
114,0,41,8.4
81,1,121,8.4
497,0,113,8.4
429,0,121,8.4
201,1,121,8.4
20,1,163,8.4
30,1,164,8.7
48,1,-1,8.7
18,0,2,8.7
39,0,38,8.7
8,0,150,8.7
4,1,41,8.6
25,0,164,8.6
51,0,50,8.6
201,1,41,8.6
25,1,-1,8.6
22,1,154,8.6
18,1,41,8.6
202,1,-1,8.6
24,0,154,8.6
59,0,2,8.6
498,1,41,8.6
13,1,121,8.6
142,0,25,8.6
31,1,145,8.6
98,0,55,8.6
163,0,154,8.6
41,1,5,8.6
497,0,121,8.6
163,1,-1,8.6
104,1,13,8.6
117,1,13,8.6
134,0,74,8.6
59,0,-1,8.6
117,1,2,8.6
121,0,50,8.6
25,1,2,8.8
12,0,8,8.8
41,0,50,8.8
498,1,28,8.8
104,1,3,8.8
18,0,268,8.7
31,1,51,8.7
89,1,41,8.7
69,1,268,8.7
41,1,121,8.7
39,0,76,8.7
96,1,14,8.7
48,1,412,8.6
154,1,145,8.6
51,0,5,8.6
126,1,201,8.6
154,0,86,8.6
81,0,412,8.6
76,1,25,8.6
50,0,145,8.6
3,1,145,8.6
245,0,41,8.6
81,0,113,8.6
3,1,223,8.6
145,0,223,8.6
4,1,121,8.6
163,0,2,8.6
157,1,-1,8.6
202,1,-1,8.6
12,0,50,8.6
96,1,202,8.6
223,1,154,8.6
50,1,9,8.6
110,0,154,8.6
50,0,28,8.6
8,1,497,8.6
14,1,32,8.6
164,0,-1,8.6
238,1,223,8.6
150,0,2,8.6
14,0,164,8.6
223,1,164,8.6
43,1,223,8.6
266,1,50,8.6
24,0,164,8.6
223,1,164,8.6
15,0,498,8.6
113,0,121,8.6
412,1,-1,8.6
268,0,41,8.6
96,1,-1,8.6
30,0,498,8.6
163,1,498,8.6
412,1,50,8.6
50,0,145,8.6
202,0,412,8.6
51,0,498,8.6
164,1,38,8.6
89,1,127,8.6
142,0,-1,8.6
51,0,50,8.5
13,0,50,8.5
201,1,223,8.5
201,1,2,8.5
164,1,498,8.5
51,0,24,8.5
24,1,268,8.5
164,0,51,8.5
223,0,163,8.5
51,1,2,8.5
150,0,72,8.5
44,1,41,8.5
113,0,-1,8.5
134,0,-1,8.5
497,1,121,8.5
14,0,51,8.5
27,1,28,8.5
201,0,498,8.5
223,0,13,8.5
81,0,14,8.5
72,1,14,8.5
2,0,27,8.5
164,1,121,8.5
81,1,498,8.5
40,0,114,8.5
69,0,33,8.7
142,1,2,8.7
14,1,39,8.7
12,1,5,8.7
223,1,164,8.7
412,0,121,8.7
223,1,145,8.7
110,0,50,8.7
202,1,145,8.6
121,1,145,8.6
13,0,28,8.6
202,0,110,8.6
245,0,38,8.6
110,1,164,8.6
12,1,142,8.6
3,1,113,8.6
497,1,145,8.6
51,0,12,8.6
90,1,89,8.6
245,0,145,8.6
58,0,76,8.6
223,1,-1,8.6
105,0,114,8.6
48,1,113,8.6
164,1,154,8.6
164,0,203,8.6
498,0,223,8.6
223,0,76,8.6
13,0,498,8.6
163,0,497,8.6
5,1,121,8.6
516,0,121,8.6
98,1,13,8.6
19,1,121,8.6
142,1,113,8.6
2,1,121,8.6
498,1,50,8.6
13,1,497,8.6
28,1,51,8.6
223,1,-1,8.6
412,1,497,8.6
16,0,164,8.6
497,0,164,8.6
412,0,55,8.6
16,1,7,8.6
427,1,498,8.6
14,1,-1,8.6
51,0,121,8.6
81,1,69,8.6
114,1,41,8.8
24,0,497,8.8
38,1,5,8.8
59,1,41,8.8
114,1,-1,8.7
39,1,145,8.7
60,1,39,8.7
25,1,121,8.7
43,0,80,8.7
81,1,5,8.7
110,1,5,8.7
164,0,12,8.7
13,1,145,8.7
81,0,121,8.7
497,1,5,8.7
145,1,76,8.7
98,1,121,8.7
114,0,164,8.7
3,1,51,8.7
136,0,164,8.7
498,1,7,8.7
412,0,8,8.7
48,1,76,8.7
497,1,145,8.7
51,0,164,8.7
110,0,5,8.7
61,0,145,8.7
498,0,145,8.7
76,1,5,8.7
76,1,121,8.7
145,0,2,8.7
43,0,145,8.7
76,1,498,8.7
64,1,38,8.7
98,1,-1,8.7
81,1,41,8.7
136,1,28,8.7
39,0,164,8.7
81,0,50,8.7
51,1,28,8.7
18,0,268,8.7
110,1,121,8.7
8,0,105,8.7
27,0,-1,8.7
30,1,5,8.7
24,0,145,8.7
154,0,497,8.7
24,1,25,8.7
64,1,163,8.7
39,0,81,8.7
164,0,5,8.7
497,1,39,8.7
40,1,50,8.7
64,1,105,8.8
202,1,145,8.7
245,0,5,8.7
223,1,41,8.7
51,0,25,8.7
98,0,5,8.7
27,1,145,8.7
30,0,25,8.7
223,0,122,8.7
38,1,-1,8.7
24,0,41,8.7
13,0,3,8.7
50,1,25,8.7
24,0,164,8.7
202,0,142,8.7
50,0,13,8.7
429,1,41,8.7
113,1,13,8.7
24,0,50,8.7
498,0,-1,8.7
498,0,76,8.7
107,0,-1,8.7
8,0,201,8.7
80,1,121,8.7
81,0,-1,8.7
117,0,154,8.7
51,1,145,8.7
77,0,164,8.7
92,0,14,8.7
14,0,5,8.7
51,1,164,8.7
40,0,145,8.7
421,0,39,8.7
28,0,38,8.7
13,0,28,8.7
99,1,76,8.7
145,1,4,8.7
103,0,41,8.7
67,0,14,8.6
13,0,51,8.6
13,0,28,8.6
24,1,41,8.6
154,1,145,8.6
101,0,2,8.6
2,0,24,8.6
12,1,17,8.6
114,1,-1,8.6
498,0,266,8.6
12,1,145,8.6
41,0,121,8.6
111,0,-1,8.6
164,1,105,8.6
91,0,145,8.6
113,1,43,8.6
164,0,145,8.6
24,0,142,8.6
84,1,40,8.6
58,1,164,8.6
69,0,4,8.6
145,0,498,8.6
81,1,498,8.6
268,0,145,8.6
106,1,13,8.6
117,1,50,8.6
421,1,25,8.8
8,1,-1,8.8
44,0,121,8.8
154,0,25,8.8
497,0,-1,8.8
105,0,50,8.8
154,0,27,8.8
121,1,268,8.8
43,0,497,8.8
76,0,497,8.8
145,1,25,8.8
14,1,39,8.8
119,1,69,8.8
497,1,28,8.8
202,0,7,8.8
51,1,268,8.8
48,0,145,8.8
103,0,76,8.8
150,1,41,8.8
202,0,2,8.8
27,0,-1,8.8
35,1,5,8.7
24,1,13,8.7
31,0,5,8.7
24,0,39,8.7
121,1,12,8.7
40,1,25,8.7
39,1,145,8.7
24,1,121,8.7
58,1,498,8.7
110,1,164,8.7
43,1,39,8.7
497,1,5,8.8
72,0,7,8.8
51,0,8,8.8
104,1,121,8.7
14,0,497,8.7
12,0,41,8.7
51,0,497,8.7
51,0,121,8.7
2,0,25,8.7
133,1,498,8.7
24,0,-1,8.7
12,1,121,8.7
13,1,39,8.7
420,0,-1,8.7
64,0,12,8.8
101,1,157,8.8
51,1,202,8.8
96,0,76,8.8
43,1,497,8.8
12,1,50,8.8
76,0,145,8.8
223,1,-1,8.8
4,1,142,8.8
81,1,-1,8.8
13,0,-1,8.8
202,0,-1,8.8
14,1,145,8.8
497,0,28,8.8
59,0,7,8.8
51,0,2,8.8
245,1,48,8.8
2,0,7,8.8
223,1,142,8.8
81,1,-1,8.8
81,0,-1,8.8
83,1,164,8.8
127,0,223,8.8
12,0,121,8.8
38,0,-1,8.8
8,1,48,8.8
40,0,105,8.8
51,1,41,8.8
22,0,41,8.8
498,0,-1,8.8
25,1,30,8.7
51,1,50,8.7
5,0,76,8.7
48,0,119,8.7
16,1,25,8.7
39,1,145,8.7
163,1,-1,8.7
63,0,497,8.7
51,1,145,8.7
202,1,145,8.7
497,1,64,8.7
164,1,-1,8.7
64,0,39,8.7
164,1,-1,8.7
54,1,-1,8.7
25,0,-1,8.7
268,1,5,8.7
72,0,-1,8.7
81,0,121,8.7
50,0,164,8.7
12,1,105,8.7
72,0,145,8.7
412,0,121,8.7
497,0,33,8.7
105,0,164,8.7
8,1,145,8.7
122,0,39,8.7
268,0,142,8.7
2,0,13,8.7
67,1,25,8.7
43,1,145,8.7
8,0,5,8.7
69,1,38,8.7
14,0,-1,8.7
51,1,48,8.7
4,1,164,8.7
61,1,76,8.7
245,1,-1,8.7
51,0,145,8.7
55,1,41,8.7
223,1,163,8.7
164,0,81,8.7
2,1,41,8.7
7,0,145,8.7
2,0,164,8.7
412,0,238,8.7
110,1,76,8.7
81,1,164,8.7
48,1,51,8.7
39,1,8,8.7
163,0,2,8.7
13,0,121,8.7
13,0,25,8.7
59,0,33,8.7
41,0,145,8.7
164,0,39,8.7
238,1,498,8.7
121,0,145,8.7
240,0,13,8.7
203,0,145,8.7
25,0,145,8.7
79,1,25,8.7
5,1,-1,8.7
25,0,498,8.7
516,0,114,8.7
126,0,268,8.7
113,0,2,8.7
13,1,39,8.7
164,1,-1,8.7
24,1,13,8.8
60,1,121,8.8
81,0,145,8.7
25,1,-1,8.7
497,0,64,8.7
163,1,13,8.7
25,1,7,8.7
59,0,121,8.7
79,1,-1,8.7
8,0,39,8.7
39,1,121,8.7
51,0,126,8.7
